Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?
1160,Making sense of a visible quantum object,90,38,463,143,1325,3937,97,257,40,383,671,32,143,45,210,1235746,2069,471,1398,2.96815286624,philosophy;physics;science,Yes
1161,Wearing nothing new,310,305,150,138,98,2070,125,515,16,44,16,83,11,171,88,1152728,2068,324,763,2.3549382716,consumerism;creativity;culture;design;fashion,Yes
1162,We need a "moral operating system",26,22,36,107,109,1411,223,283,102,176,19,76,34,75,123,658761,2065,978,2593,2.65132924335,tedx;culture;philosophy;technology,Yes
1163,Building a dinosaur from a chicken,15,416,219,59,522,1928,54,111,11,325,115,22,4,29,26,2373514,2064,996,2237,2.24598393574,dinosaurs;genetics;paleontology;science,Yes
1164,Taking imagination seriously,1119,14,522,94,568,4091,26,1041,41,63,358,46,2,159,38,1748119,2063,566,1129,1.99469964664,art;cities;culture;data;design;technology;visualizations,Yes
1165,The world's first charter city?,13,4,146,60,105,1068,102,126,24,160,30,59,26,54,159,456680,2062,553,1579,2.85533453888,business;cities;culture;design;global issues;politics,Yes
1166,Is anatomy destiny?,37,6,58,61,335,1801,254,251,67,448,44,21,19,145,55,1030958,2061,1128,3693,3.27393617021,gender spectrum;tedx;culture;gender;politics,Yes
1167,Break the silence for suicide attempt survivors,123,16,6,54,45,2014,154,541,3,139,101,9,3,786,34,1552749,2060,254,496,1.95275590551,communication;culture;depression;mental health;storytelling;suicide,Yes
1168,Medicine's future? There's an app for that,20,9,160,33,422,1755,85,279,36,359,268,22,21,16,25,844822,2058,1101,3993,3.62670299728,tedx;design;health care;science;technology,Yes
1169,How I became 100 artists,169,484,456,28,228,2050,10,332,23,21,179,28,15,54,23,1427259,2057,1008,2817,2.79464285714,art;creativity;design;storytelling,Yes
117,Cape Breton fiddling in reel time,355,23,10,80,65,788,12,99,29,1,53,23,10,6,22,691648,3562,311,154,0.495176848875,entertainment;history;live music;music;performance;violin,No
1170,A manifesto for play  for Bulgaria and beyond,40,98,61,25,86,1286,248,417,16,85,43,16,9,112,30,584840,2056,1076,2954,2.74535315985,europe;tedx;business;culture;economics;play;social change,Yes
1171,Haunting photos of polar ice,609,9,13,138,289,1595,25,122,11,123,129,37,9,24,57,885843,2055,251,436,1.73705179283,ted fellows;art;glacier;global issues;photography,Yes
1172,This is beatjazz,73,25,210,139,156,1276,12,116,44,20,101,145,64,33,138,771066,2054,389,111,0.285347043702,design;entertainment;live music;music;technology,No
1173,A cello with many voices,291,4,37,46,132,854,9,131,46,5,53,27,13,14,46,911743,2054,1209,316,0.261373035567,design;entertainment;live music;music;technology,No
1174,A future beyond traffic gridlock,8,0,45,120,85,1345,185,194,141,298,19,40,12,47,151,781688,2051,1008,2854,2.83134920635,cars;cities;design;driverless cars;infrastructure;mobility;technology,Yes
1175,Different ways of knowing,260,6,143,202,794,2783,74,397,67,398,89,28,78,96,151,1617978,2050,653,1225,1.87595712098,brain;culture,Yes
1176,A circle of caring,330,21,8,87,20,1156,27,323,7,21,14,41,14,194,49,700047,2049,213,490,2.30046948357,culture;education;love;storytelling,Yes
1177,A history of the universe in sound,108,0,30,62,248,882,15,99,31,218,20,6,13,3,29,878828,2048,676,1206,1.78402366864,art;astronomy;design;entertainment;physics;sound;technology,Yes
1178,On being just crazy enough,117,451,145,295,245,2969,118,461,63,160,33,93,91,472,225,1579395,2047,351,596,1.69800569801,brain;depression;entertainment;mental health;performance,Yes
1179,A civil response to violence,51,7,19,39,42,1648,209,488,16,54,38,96,25,433,131,495063,2044,737,1686,2.28765264586,tedx;community;crime;global issues;peace;social change;terrorism;violence,Yes
118,The genesis of Google,51,92,77,163,97,1282,22,168,138,300,39,16,52,19,48,1367675,3559,1233,3612,2.92944038929,google;ted brain trust;business;collaboration;culture;design;technology;web,Yes
1180,A Rosetta Stone for a lost language,44,10,222,40,626,1860,92,184,17,501,68,4,5,29,18,1146239,2043,1021,3008,2.94613124388,computers;history;language;science,Yes
1181,Meet e-Patient Dave,41,21,40,21,108,1441,223,429,8,233,74,6,0,230,7,510400,2042,991,2751,2.77598385469,tedx;collaboration;culture;data;health care;science;technology,Yes
1182,Building a park in the sky,6664,5,264,46,194,7968,49,473,1,91,25,2,7,118,29,672641,2041,341,999,2.92961876833,activism;architecture;cities;culture;public spaces,Yes
1183,Try something new for 30 days,283,1312,345,539,474,11957,1838,5750,25,498,100,34,16,622,121,8204694,2040,207,473,2.28502415459,culture;success,Yes
1184,Cooking as never seen before,133,138,203,218,236,1736,21,77,121,250,35,135,34,15,120,1362747,2036,605,1828,3.02148760331,ted brain trust;art;creativity;design;entertainment;food;photography;technology,Yes
1185,The beautiful tricks of flowers,546,131,45,62,500,1836,13,71,23,380,46,5,0,11,3,894793,2035,828,2230,2.69323671498,bees;biology;botany;environment;insects;life;plants;science;sex,Yes
1186,Don't take consciousness for granted,20,0,49,20,218,1214,30,281,48,160,159,8,36,149,36,673946,2034,1337,4093,3.06133133882,consciousness;medicine;technology,Yes
1187,Caring for engineered tissue,110,11,30,131,126,808,23,114,13,136,19,21,14,7,53,482162,2033,253,667,2.63636363636,ted fellows;biology;biomimicry;biotech;science,Yes
1188,Let's take back the Internet!,6,3,17,68,51,1305,323,185,67,341,18,20,12,158,36,720487,2028,892,2045,2.29260089686,surveillance;culture;politics;protests;social media,Yes
1189,A global culture to fight extremism,21,5,55,39,132,1364,277,248,21,257,32,8,25,202,42,680131,2027,1073,2891,2.69431500466,culture;democracy;global issues;politics,Yes
119,"Black Men Ski",59,270,85,101,36,855,15,52,33,25,23,29,32,57,38,552748,3556,277,290,1.04693140794,culture;entertainment;live music;music;performance;poetry;race;sports,No
1190,Trial  error and the God complex,82,51,205,86,433,3443,724,863,79,427,131,28,28,240,66,1669602,2026,1087,2747,2.52713891444,business;creativity;culture;society,Yes
1191,See Yemen through my eyes,54,15,7,17,30,622,30,188,7,94,7,3,0,164,6,479068,2023,818,1920,2.34718826406,communication;global issues;journalism;politics;war;women,Yes
1192,Fighting viruses  defending the net,42,278,155,67,575,3176,458,315,22,919,215,13,6,82,29,1623757,2022,1054,2548,2.4174573055,internet;tedx;computers;crime;global issues;technology;virus,Yes
1193,Embracing otherness  embracing myself,1657,23,131,133,482,6720,313,2155,112,234,246,60,91,972,111,2337609,2021,835,1698,2.03353293413,culture;entertainment;film;psychology;self,Yes
1194,How algorithms shape our world,128,156,543,128,1714,5889,438,342,44,1342,801,26,91,65,71,3605639,2020,922,2440,2.6464208243,complexity;computers;social change;technology,Yes
1195,A robot that flies like a bird,624,107,1323,119,1177,6002,73,710,24,258,1479,13,16,59,20,6124676,2019,379,527,1.39050131926,animals;biomechanics;biomimicry;design;robots;technology,Yes
1196,Time to end the war in Afghanistan,11,4,38,20,113,1542,518,179,14,314,50,14,9,210,48,647165,2016,1202,2982,2.48086522463,foreign policy;middle east;global issues;military;peace;politics;war,Yes
1197,The surprising math of cities and corporations,50,32,310,101,658,2674,260,174,62,639,207,12,53,17,99,1401810,2015,1053,2736,2.59829059829,biology;business;cities;complexity;infrastructure;math;science,Yes
1198,The origins of pleasure,121,562,203,111,1117,4066,407,418,10,952,122,7,4,17,15,1904086,2014,977,2862,2.92937563971,happiness;philosophy;psychology;science,Yes
1199,Ending hunger now,47,9,42,42,54,1523,305,478,37,254,78,8,9,126,34,779896,2013,1150,2897,2.51913043478,culture;economics;food;global issues;peace;politics;war,Yes
12,Meet the future of cancer research,66,13,273,72,352,2024,90,369,83,267,148,58,30,165,38,981504,3773,1129,2936,2.60053144376,cancer;disease;health;science;technology;wunderkind,Yes
1200,5 ways to listen better,527,76,209,488,914,7972,1159,2176,50,1898,77,63,52,156,127,4626272,2012,470,1262,2.68510638298,culture;relationships;social change;sound,Yes
1201,After your final status update,11,26,79,223,343,1503,90,99,25,310,48,44,17,28,160,1099407,2009,329,916,2.78419452888,consciousness;culture;self;social change;social media;technology,Yes
1202,Wireless data from every light bulb,83,8,1215,103,713,3995,154,535,62,447,477,15,25,40,118,2440809,2008,771,1867,2.4215304799,internet;cities;invention;technology,Yes
1203,How language transformed humanity,32,16,90,177,434,2451,185,173,105,617,48,124,36,29,385,1364219,2007,1210,3154,2.60661157025,biology;communication;culture;evolution;language;science,Yes
1204,Are we filtering the wrong microbes?,5,6,46,70,125,881,139,53,10,357,15,5,16,5,29,538779,2006,325,769,2.36615384615,ted fellows;health;microbiology;science,Yes
1205,Suddenly  my body,490,10,41,78,151,3301,90,819,119,55,243,203,114,762,126,1309078,2005,778,2017,2.59254498715,activism;brain;cancer;culture;poetry,Yes
1206,The demise of guys?,31,693,88,114,313,3377,518,159,9,818,138,87,25,156,228,2120143,2005,286,704,2.46153846154,culture;education;feminism;gaming;gender;sex,Yes
1207,The shareable future of cities,33,19,99,78,148,1487,283,372,13,315,30,5,7,36,49,969829,2002,613,1924,3.13866231648,architecture;cities;collaboration;design;energy;environment;green;infrastructure;technology,Yes
1208,The great penguin rescue,54,0,15,36,61,694,55,244,5,101,27,2,0,85,9,385627,2001,703,1787,2.54196301565,tedx;animals;birds;collaboration;global issues;oceans;science,Yes
1209,One day of peace,116,11,71,30,95,2020,288,771,51,74,117,19,6,329,42,826064,2000,1061,3642,3.43261074458,activism;collaboration;global issues;nonviolence;peace;war,Yes
121,The ghastly tragedy of the suburbs,49,986,182,86,336,5737,1666,780,102,671,124,182,29,431,113,1596467,3551,1184,3166,2.67398648649,alternative energy;architecture;cars;cities;consumerism;culture;design;energy;transportation,Yes
1210,Finding planets around other stars,61,9,35,147,199,1053,41,117,7,362,19,7,13,12,24,1052416,1999,264,727,2.75378787879,ted fellows;exploration;science;technology;universe,Yes
1211,The magic of truth and lies (and iPods),1406,519,1090,225,1631,7235,116,568,41,114,1314,40,35,36,100,5385977,1998,307,511,1.66449511401,art;design;entertainment;illusion;magic;music;technology,Yes
1212,Beware conflicts of interest,20,90,33,216,91,1182,188,129,18,244,7,9,24,52,61,1002227,1981,335,1088,3.24776119403,cognitive science;economics;medical research;science;technology,Yes
1214,Pay attention to nonviolence,116,7,38,41,82,2359,485,711,14,337,57,45,14,339,73,705825,1979,651,1287,1.97695852535,communication;compassion;entertainment;film;nonviolence;peace;violence;war,Yes
1215,Can we make things that make themselves?,8,5,185,158,178,1336,29,138,35,178,38,14,115,15,240,951461,1978,364,1070,2.93956043956,ted fellows;design;technology,Yes
1216,Compassion and the true meaning of empathy,490,4,19,100,161,2626,190,1029,77,106,52,54,34,240,70,1338877,1977,841,1575,1.8727705113,buddhism;compassion;culture;death;global issues,Yes
1217,Unintended consequences,8,9,29,136,97,935,56,64,131,249,4,9,60,9,74,781038,1973,970,2205,2.27319587629,culture;design;history;invention;technology,Yes
1218,Making matter come alive,18,4,171,84,296,1393,57,101,100,194,80,29,64,42,153,683526,1971,911,2602,2.85620197585,biology;life;nanoscale;science,Yes
1219,Shake up your story,213,279,248,57,128,1897,152,499,10,56,41,30,16,117,51,932121,1970,270,633,2.34444444444,books;creativity;design;entertainment;storytelling;technology,Yes
122,Human-centered design,46,41,72,49,82,644,13,141,25,111,11,7,7,10,29,721199,3548,1020,2706,2.65294117647,collaboration;creativity;culture;design;museums;philanthropy;science and art;water,Yes
1220,Does democracy stifle economic growth?,7,7,26,80,155,1397,274,108,22,510,18,14,30,48,98,919070,1967,1131,2532,2.23872679045,asia;culture;democracy;economics;global issues;politics,Yes
1221,Hire the hackers!,24,55,79,59,317,1683,316,123,48,425,67,16,7,92,55,1222928,1966,1119,2504,2.23771224307,internet;computers;crime;global issues;technology,Yes
1222,The art of wearable communication,61,383,123,97,82,1333,15,138,41,30,12,113,47,48,143,852334,1965,545,1386,2.54311926606,art;communication;culture;glacier,Yes
1223,Welcome to the genomic revolution,24,102,68,25,380,1491,140,119,6,361,194,16,13,17,26,816479,1964,662,1956,2.95468277946,dna;tedx;biotech;health care;science;technology,Yes
1224,The conscience of television,9,14,43,101,163,1169,75,40,48,308,14,47,45,12,250,612103,1963,792,1845,2.32954545455,culture;entertainment,Yes
1226,The 6 killer apps of prosperity,33,64,140,84,553,2942,524,169,70,723,135,148,42,52,205,1530290,1960,1219,2867,2.35192780968,business;culture;economics;global issues,Yes
1227,What we learned from 5 million books,42,943,596,120,826,3912,60,185,67,678,170,77,43,32,73,1715819,1959,848,2497,2.9445754717,google;tedx;data;design;library;technology;visualizations;writing,Yes
1228,Selling condoms in the Congo,12,69,51,125,38,981,210,75,7,271,17,16,12,42,36,810186,1958,256,611,2.38671875,africa;business;global issues;marketing;philanthropy,Yes
1229,Fighting a contagious cancer,12,2,21,19,198,916,73,62,4,314,164,0,0,45,2,476478,1957,783,1833,2.34099616858,animals;biology;cancer;science,Yes
123,What squatter cities can teach us,24,6,25,109,58,1025,49,53,10,188,15,44,153,30,261,905231,3546,185,277,1.4972972973,ted brain trust;business;cities;culture;future;global issues;poverty;technology;urban planning,Yes
1230,Doodlers  unite!,57,230,156,106,343,2542,410,429,18,548,41,20,3,100,81,1204126,1956,350,967,2.76285714286,business;creativity;culture;presentation,Yes
1231,A doctor's touch,650,8,54,39,294,3469,427,1298,18,244,138,3,6,261,29,1306476,1953,1112,3083,2.77248201439,communication;culture;health;health care;medicine;science,Yes
1232,A short intro to the Studio School,12,1,143,55,113,1114,190,301,2,183,24,2,3,65,20,640935,1952,376,1050,2.79255319149,creativity;culture;design;education;work,Yes
1233,Filming democracy in Ghana,37,1,6,29,15,432,38,149,2,69,5,11,4,51,15,393898,1951,516,1161,2.25,africa;democracy;entertainment;film;global issues;politics,Yes
1234,Battling bad science,26,494,120,56,569,4767,1047,252,25,1474,234,27,29,382,32,2073754,1950,859,2974,3.4621653085,data;health care;illness;illusion;medicine;pharmaceuticals;science,Yes
1235,A flirtatious aria,247,8,3,79,42,626,4,34,35,4,54,37,22,4,53,766135,1949,355,240,0.676056338028,creativity;entertainment;sex;theater,No
1236,The generation that's remaking China,285,57,38,196,200,2256,133,373,59,596,47,35,37,133,67,1721495,1946,1034,2424,2.34429400387,asia;china;economics;global issues;media;politics,Yes
1237,Finding life we can't imagine,13,21,194,40,284,1177,67,93,53,215,69,26,55,10,37,593125,1945,1131,3282,2.90185676393,tedx;bacteria;biology;evolution;life;science,Yes
1238,Less stuff  more happiness,121,86,339,388,345,4752,1032,1426,32,540,44,45,28,132,194,3496363,1944,349,795,2.27793696275,consumerism;culture;design;happiness;media;simplicity,Yes
1239,We can recycle plastic,40,10,567,42,253,2508,316,505,15,486,183,27,6,40,18,944334,1943,658,1968,2.99088145897,business;global issues;green;plastic;technology,Yes
1240,Trusting the ensemble,168,17,27,25,79,594,33,145,8,31,15,9,5,16,16,487993,1942,1176,2233,1.89880952381,collaboration;conducting;culture;entertainment;music;trust,Yes
1241,What do babies think?,153,337,150,104,923,3429,241,446,67,813,68,26,19,20,62,2646215,1939,1109,3189,2.87556357078,brain;children;culture;education;psychology,Yes
1243,How beauty feels,262,32,81,91,304,1518,112,235,51,221,28,16,16,4,65,928513,1938,1035,3184,3.07632850242,senses;art;beauty;design;happiness,Yes
1244,The day I turned down Tim Berners-Lee,2,150,3,67,51,554,2,36,8,162,11,11,5,20,26,562908,1937,341,1019,2.98826979472,business;history;technology;web,Yes
1246,How to spot a liar,124,297,366,479,1969,9388,1228,829,135,3121,199,63,94,157,327,15186778,1936,1130,3231,2.8592920354,culture;psychology;science;society,Yes
1247,My mushroom burial suit,99,151,515,44,387,2694,227,383,23,239,201,34,18,304,69,1374245,1935,450,1029,2.28666666667,ted fellows;art;death;design;green;invention,Yes
1248,Learning from a barefoot movement,655,239,784,146,1283,9025,543,3143,26,416,770,30,10,946,34,3574808,1932,1147,2635,2.2972972973,culture;education;global development;global issues;india;invention;women,Yes
1249,Freeing energy from the grid,106,2,691,55,575,4327,311,898,52,306,945,54,32,204,96,1035970,1931,765,1517,1.98300653595,energy;entrepreneur;environment;science;technology,Yes
